year,sex,indig,dist_sec,sc,grc,fam_n,min_dist,dist_cap,poor,progresa,hohedu,hohwag,welfare_index,hohsex,hohage,age,village,folnum,grc97,sc97
97,0,1,1.553,1,1,6,142.6004863159566,295.8812465320617,pobre,basal,0,500,683,1,44,9,432,16319,1,1
98,0,1,1.553,1,2,6,142.6004863159566,295.8812465320617,pobre,basal,0,500,683,1,44,10,432,16319,1,1
97,0,1,1.553,1,8,9,142.6004863159566,295.8812465320617,pobre,basal,0,625,718.5,1,53,15,432,16320,8,1
98,0,1,1.553,,,9,142.6004863159566,295.8812465320617,pobre,basal,0,625,718.5,1,53,16,432,16320,8,1
97,1,1,1.553,1,6,9,142.6004863159566,295.8812465320617,pobre,basal,0,625,718.5,1,53,12,432,16321,6,1
98,1,1,1.553,1,7,9,142.6004863159566,295.8812465320617,pobre,basal,0,625,718.5,1,53,13,432,16321,6,1
97,0,0,1.553,1,0,9,142.6004863159566,295.8812465320617,pobre,basal,0,625,718.5,1,53,6,432,16322,0,1
98,0,0,1.553,1,1,9,142.6004863159566,295.8812465320617,pobre,basal,0,625,718.5,1,53,7,432,16322,0,1
97,0,1,1.553,1,8,6,142.6004863159566,295.8812465320617,pobre,basal,0,625,599,1,33,15,432,16323,8,1
98,0,1,1.553,1,,6,142.6004863159566,295.8812465320617,pobre,basal,0,625,599,1,33,16,432,16323,8,1
97,1,1,1.553,1,4,6,142.6004863159566,295.8812465320617,pobre,basal,0,625,599,1,33,14,432,16324,4,1
98,1,1,1.553,1,,6,142.6004863159566,295.8812465320617,pobre,basal,0,625,599,1,33,15,432,16324,4,1
97,1,1,1.553,1,5,6,142.6004863159566,295.8812465320617,pobre,basal,0,625,599,1,33,12,432,16325,5,1
98,1,1,1.553,1,,6,142.6004863159566,295.8812465320617,pobre,basal,0,625,599,1,33,13,432,16325,5,1
97,0,1,1.553,1,2,6,142.6004863159566,295.8812465320617,pobre,basal,0,625,599,1,33,10,432,16326,2,1
98,0,1,1.553,1,,6,142.6004863159566,295.8812465320617,pobre,basal,0,625,599,1,33,11,432,16326,2,1
97,0,1,1.553,1,4,7,142.6004863159566,295.8812465320617,pobre,basal,4,500,563,1,33,15,432,16327,4,1
98,0,1,1.553,1,5,7,142.6004863159566,295.8812465320617,pobre,basal,4,500,563,1,33,16,432,16327,4,1
97,1,1,1.553,1,2,7,142.6004863159566,295.8812465320617,pobre,basal,4,500,563,1,33,12,432,16328,2,1
98,1,1,1.553,1,3,7,142.6004863159566,295.8812465320617,pobre,basal,4,500,563,1,33,13,432,16328,2,1
97,1,1,1.553,1,3,7,142.6004863159566,295.8812465320617,pobre,basal,4,500,563,1,33,11,432,16329,3,1
98,1,1,1.553,1,4,7,142.6004863159566,295.8812465320617,pobre,basal,4,500,563,1,33,12,432,16329,3,1
97,0,1,1.553,1,2,7,142.6004863159566,295.8812465320617,pobre,basal,4,500,563,1,33,8,432,16330,2,1
98,0,1,1.553,1,0,7,142.6004863159566,295.8812465320617,pobre,basal,4,500,563,1,33,9,432,16330,2,1
97,0,1,1.553,1,5,5,142.6004863159566,295.8812465320617,pobre,basal,2,500,701,1,52,13,432,16331,5,1
98,0,1,1.553,1,6,5,142.6004863159566,295.8812465320617,pobre,basal,2,500,701,1,52,14,432,16331,5,1
97,0,1,1.553,1,5,5,142.6004863159566,295.8812465320617,pobre,basal,2,500,701,1,52,12,432,16332,5,1
98,0,1,1.553,1,6,5,142.6004863159566,295.8812465320617,pobre,basal,2,500,701,1,52,13,432,16332,5,1
97,1,1,1.553,1,1,5,142.6004863159566,295.8812465320617,pobre,basal,2,500,701,1,52,8,432,16333,1,1
98,1,1,1.553,1,2,5,142.6004863159566,295.8812465320617,pobre,basal,2,500,701,1,52,9,432,16333,1,1
97,1,1,1.553,1,2,7,142.6004863159566,295.8812465320617,pobre,basal,4,625,774,1,49,15,432,16334,2,1
98,1,1,1.553,1,8,7,142.6004863159566,295.8812465320617,pobre,basal,4,625,774,1,49,16,432,16334,2,1
97,1,1,1.553,1,2,7,142.6004863159566,295.8812465320617,pobre,basal,4,625,774,1,49,13,432,16335,2,1
98,1,1,1.553,1,3,7,142.6004863159566,295.8812465320617,pobre,basal,4,625,774,1,49,14,432,16335,2,1
97,1,0,2.233,0,6,8,69.72458430749538,71.01844295318877,pobre,basal,0,0,497,1,37,13,157,16336,6,0
98,1,0,2.233,0,6,8,69.72458430749538,71.01844295318877,pobre,basal,0,0,497,1,37,14,157,16336,6,0
97,1,0,2.233,1,5,8,69.72458430749538,71.01844295318877,pobre,basal,0,0,497,1,37,12,157,16337,5,1
98,1,0,2.233,0,6,8,69.72458430749538,71.01844295318877,pobre,basal,0,0,497,1,37,13,157,16337,5,1
97,1,0,2.233,1,2,8,69.72458430749538,71.01844295318877,pobre,basal,0,0,497,1,37,9,157,16338,2,1
98,1,0,2.233,1,3,8,69.72458430749538,71.01844295318877,pobre,basal,0,0,497,1,37,10,157,16338,2,1
97,0,0,2.233,1,2,8,69.72458430749538,71.01844295318877,pobre,basal,0,0,497,1,37,8,157,16339,2,1
98,0,0,2.233,1,3,8,69.72458430749538,71.01844295318877,pobre,basal,0,0,497,1,37,9,157,16339,2,1
97,0,0,2.233,1,1,8,69.72458430749538,71.01844295318877,pobre,basal,0,0,497,1,37,6,157,16340,1,1
98,0,0,2.233,1,1,8,69.72458430749538,71.01844295318877,pobre,basal,0,0,497,1,37,7,157,16340,1,1
97,1,0,2.233,1,2,5,69.72458430749538,71.01844295318877,pobre,basal,1,750,492,1,28,8,157,16341,2,1
98,1,0,2.233,,,5,69.72458430749538,71.01844295318877,pobre,basal,1,750,492,1,28,9,157,16341,2,1
97,1,0,2.233,0,6,4,69.72458430749538,71.01844295318877,pobre,basal,0,0,713,1,63,15,157,16342,6,0
98,1,0,2.233,0,6,4,69.72458430749538,71.01844295318877,pobre,basal,0,0,713,1,63,16,157,16342,6,0
97,1,0,2.233,0,4,12,69.72458430749538,71.01844295318877,pobre,basal,1,0,670.79999,1,47,16,157,16343,4,0
98,1,0,2.233,0,4,12,69.72458430749538,71.01844295318877,pobre,basal,1,0,670.79999,1,47,17,157,16343,4,0
97,1,0,2.233,0,2,12,69.72458430749538,71.01844295318877,pobre,basal,1,0,670.79999,1,47,14,157,16344,2,0
98,1,0,2.233,1,2,12,69.72458430749538,71.01844295318877,pobre,basal,1,0,670.79999,1,47,15,157,16344,2,0
97,1,0,2.233,1,4,12,69.72458430749538,71.01844295318877,pobre,basal,1,0,670.79999,1,47,12,157,16345,4,1
98,1,0,2.233,1,5,12,69.72458430749538,71.01844295318877,pobre,basal,1,0,670.79999,1,47,13,157,16345,4,1
97,1,0,2.233,1,2,12,69.72458430749538,71.01844295318877,pobre,basal,1,0,670.79999,1,47,8,157,16346,2,1
98,1,0,2.233,1,1,12,69.72458430749538,71.01844295318877,pobre,basal,1,0,670.79999,1,47,9,157,16346,2,1
97,1,0,2.233,1,3,10,69.72458430749538,71.01844295318877,pobre,basal,0,0,723,1,54,15,157,16347,3,1
98,1,0,2.233,1,6,10,69.72458430749538,71.01844295318877,pobre,basal,0,0,723,1,54,16,157,16347,3,1
97,0,0,2.233,1,3,10,69.72458430749538,71.01844295318877,pobre,basal,0,0,723,1,54,13,157,16348,3,1
98,0,0,2.233,1,4,10,69.72458430749538,71.01844295318877,pobre,basal,0,0,723,1,54,14,157,16348,3,1
97,1,0,2.233,1,1,10,69.72458430749538,71.01844295318877,pobre,basal,0,0,723,1,54,10,157,16349,1,1
98,1,0,2.233,1,1,10,69.72458430749538,71.01844295318877,pobre,basal,0,0,723,1,54,11,157,16349,1,1
97,1,0,2.233,1,1,10,69.72458430749538,71.01844295318877,pobre,basal,0,0,723,1,54,9,157,16350,1,1
98,1,0,2.233,1,1,10,69.72458430749538,71.01844295318877,pobre,basal,0,0,723,1,54,10,157,16350,1,1
97,1,0,2.233,1,0,4,69.72458430749538,71.01844295318877,no pobre,basal,6,625,698,1,25,6,157,16351,0,1
98,1,0,2.233,1,1,4,69.72458430749538,71.01844295318877,no pobre,basal,6,625,698,1,25,7,157,16351,0,1
97,0,0,2.233,0,6,5,69.72458430749538,71.01844295318877,no pobre,basal,2,0,730,1,51,15,157,16352,6,0
98,0,0,2.233,1,7,5,69.72458430749538,71.01844295318877,no pobre,basal,2,0,730,1,51,16,157,16352,6,0
97,0,0,2.233,1,2,5,69.72458430749538,71.01844295318877,no pobre,basal,2,0,730,1,51,9,157,16353,2,1
98,0,0,2.233,1,1,5,69.72458430749538,71.01844295318877,no pobre,basal,2,0,730,1,51,10,157,16353,2,1
97,1,0,2.233,1,2,8,69.72458430749538,71.01844295318877,pobre,basal,0,625,418,1,29,8,157,16354,2,1
98,1,0,2.233,1,3,8,69.72458430749538,71.01844295318877,pobre,basal,0,625,418,1,29,9,157,16354,2,1
97,0,0,2.233,1,0,8,69.72458430749538,71.01844295318877,pobre,basal,0,625,418,1,29,6,157,16355,0,1
98,0,0,2.233,1,1,8,69.72458430749538,71.01844295318877,pobre,basal,0,625,418,1,29,7,157,16355,0,1
97,0,0,2.233,1,5,8,69.72458430749538,71.01844295318877,pobre,basal,1,0,470,1,36,13,157,16356,5,1
98,0,0,2.233,1,6,8,69.72458430749538,71.01844295318877,pobre,basal,1,0,470,1,36,14,157,16356,5,1
97,0,0,2.233,1,2,8,69.72458430749538,71.01844295318877,pobre,basal,1,0,470,1,36,12,157,16357,2,1
98,0,0,2.233,1,3,8,69.72458430749538,71.01844295318877,pobre,basal,1,0,470,1,36,13,157,16357,2,1
97,1,0,2.233,1,0,8,69.72458430749538,71.01844295318877,pobre,basal,1,0,470,1,36,6,157,16358,0,1
98,1,0,2.233,1,1,8,69.72458430749538,71.01844295318877,pobre,basal,1,0,470,1,36,7,157,16358,0,1
97,1,0,2.233,1,0,8,69.72458430749538,71.01844295318877,pobre,basal,6,0,524,1,30,9,157,16359,0,1
98,1,0,2.233,1,3,8,69.72458430749538,71.01844295318877,pobre,basal,6,0,524,1,30,10,157,16359,0,1
97,1,0,2.233,1,1,8,69.72458430749538,71.01844295318877,pobre,basal,6,0,524,1,30,8,157,16360,1,1
98,1,0,2.233,1,2,8,69.72458430749538,71.01844295318877,pobre,basal,6,0,524,1,30,9,157,16360,1,1
97,1,0,2.233,1,0,8,69.72458430749538,71.01844295318877,pobre,basal,6,0,524,1,30,6,157,16361,0,1
98,1,0,2.233,1,1,8,69.72458430749538,71.01844295318877,pobre,basal,6,0,524,1,30,7,157,16361,0,1
97,0,0,2.233,0,6,9,69.72458430749538,71.01844295318877,pobre,basal,3,0,642,1,49,16,157,16362,6,0
98,0,0,2.233,,,9,69.72458430749538,71.01844295318877,pobre,basal,3,0,642,1,49,17,157,16362,6,0
97,0,0,2.233,0,6,9,69.72458430749538,71.01844295318877,pobre,basal,3,0,642,1,49,15,157,16363,6,0
98,0,0,2.233,,6,9,69.72458430749538,71.01844295318877,pobre,basal,3,0,642,1,49,16,157,16363,6,0
97,1,0,2.233,1,5,9,69.72458430749538,71.01844295318877,pobre,basal,3,0,642,1,49,12,157,16364,5,1
98,1,0,2.233,0,6,9,69.72458430749538,71.01844295318877,pobre,basal,3,0,642,1,49,13,157,16364,5,1
97,1,0,2.233,1,4,9,69.72458430749538,71.01844295318877,pobre,basal,3,0,642,1,49,11,157,16365,4,1
98,1,0,2.233,1,5,9,69.72458430749538,71.01844295318877,pobre,basal,3,0,642,1,49,12,157,16365,4,1
97,0,0,2.233,1,2,9,69.72458430749538,71.01844295318877,pobre,basal,3,0,642,1,49,9,157,16366,2,1
98,0,0,2.233,1,4,9,69.72458430749538,71.01844295318877,pobre,basal,3,0,642,1,49,10,157,16366,2,1
97,1,0,2.233,1,0,9,69.72458430749538,71.01844295318877,pobre,basal,3,0,642,1,49,6,157,16367,0,1
98,1,0,2.233,1,1,9,69.72458430749538,71.01844295318877,pobre,basal,3,0,642,1,49,7,157,16367,0,1
97,1,0,2.233,1,1,3,69.72458430749538,71.01844295318877,pobre,basal,3,1000,792,1,32,9,157,16368,1,1
98,1,0,2.233,,,3,69.72458430749538,71.01844295318877,pobre,basal,3,1000,792,1,32,10,157,16368,1,1
97,0,0,2.233,1,2,5,69.72458430749538,71.01844295318877,no pobre,basal,3,0,731.5,1,24,8,157,16369,2,1
98,0,0,2.233,1,3,5,69.72458430749538,71.01844295318877,no pobre,basal,3,0,731.5,1,24,9,157,16369,2,1
97,0,0,2.233,0,2,9,69.72458430749538,71.01844295318877,pobre,basal,0,0,532.5,1,39,15,157,16370,2,0
98,0,0,2.233,0,2,9,69.72458430749538,71.01844295318877,pobre,basal,0,0,532.5,1,39,16,157,16370,2,0
97,0,0,2.233,0,4,9,69.72458430749538,71.01844295318877,pobre,basal,0,0,532.5,1,39,13,157,16371,4,0
98,0,0,2.233,0,6,9,69.72458430749538,71.01844295318877,pobre,basal,0,0,532.5,1,39,14,157,16371,4,0
97,0,0,2.233,1,2,9,69.72458430749538,71.01844295318877,pobre,basal,0,0,532.5,1,39,11,157,16372,2,1
98,0,0,2.233,1,3,9,69.72458430749538,71.01844295318877,pobre,basal,0,0,532.5,1,39,12,157,16372,2,1
97,0,0,2.233,1,1,9,69.72458430749538,71.01844295318877,pobre,basal,0,0,532.5,1,39,6,157,16373,1,1
98,0,0,2.233,1,2,9,69.72458430749538,71.01844295318877,pobre,basal,0,0,532.5,1,39,7,157,16373,1,1
97,1,0,2.233,1,4,8,69.72458430749538,71.01844295318877,pobre,basal,4,625,530,1,32,11,157,16374,4,1
98,1,0,2.233,1,5,8,69.72458430749538,71.01844295318877,pobre,basal,4,625,530,1,32,12,157,16374,4,1
97,1,0,2.233,1,1,8,69.72458430749538,71.01844295318877,pobre,basal,4,625,530,1,32,7,157,16375,1,1
98,1,0,2.233,1,2,8,69.72458430749538,71.01844295318877,pobre,basal,4,625,530,1,32,8,157,16375,1,1
97,0,0,2.233,1,2,5,69.72458430749538,71.01844295318877,pobre,basal,6,1200,561,1,28,10,157,16376,2,1
98,0,0,2.233,1,3,5,69.72458430749538,71.01844295318877,pobre,basal,6,1200,561,1,28,11,157,16376,2,1
97,1,0,2.233,1,3,7,69.72458430749538,71.01844295318877,pobre,basal,4,0,581.5,1,31,11,157,16377,3,1
98,1,0,2.233,1,4,7,69.72458430749538,71.01844295318877,pobre,basal,4,0,581.5,1,31,12,157,16377,3,1
97,1,0,2.233,1,1,7,69.72458430749538,71.01844295318877,pobre,basal,4,0,581.5,1,31,8,157,16378,1,1
98,1,0,2.233,1,2,7,69.72458430749538,71.01844295318877,pobre,basal,4,0,581.5,1,31,9,157,16378,1,1
97,0,0,2.233,1,0,7,69.72458430749538,71.01844295318877,pobre,basal,4,0,581.5,1,31,7,157,16379,0,1
98,0,0,2.233,1,1,7,69.72458430749538,71.01844295318877,pobre,basal,4,0,581.5,1,31,8,157,16379,0,1
97,1,0,2.233,1,2,6,69.72458430749538,71.01844295318877,pobre,basal,4,720,608,1,28,8,157,16380,2,1
98,1,0,2.233,1,2,6,69.72458430749538,71.01844295318877,pobre,basal,4,720,608,1,28,9,157,16380,2,1
97,0,0,2.233,1,0,6,69.72458430749538,71.01844295318877,pobre,basal,4,720,608,1,28,6,157,16381,0,1
98,0,0,2.233,1,1,6,69.72458430749538,71.01844295318877,pobre,basal,4,720,608,1,28,7,157,16381,0,1
97,0,0,2.233,,0,5,69.72458430749538,71.01844295318877,pobre,basal,0,575,584,1,62,15,157,16382,0,
98,0,0,2.233,1,7,5,69.72458430749538,71.01844295318877,pobre,basal,0,575,584,1,62,16,157,16382,0,
97,1,0,2.233,1,3,5,69.72458430749538,71.01844295318877,pobre,basal,0,575,584,1,62,13,157,16383,3,1
98,1,0,2.233,1,4,5,69.72458430749538,71.01844295318877,pobre,basal,0,575,584,1,62,14,157,16383,3,1
97,1,0,2.233,0,2,5,69.72458430749538,71.01844295318877,pobre,basal,1,0,694,1,47,14,157,16384,2,0
98,1,0,2.233,0,3,5,69.72458430749538,71.01844295318877,pobre,basal,1,0,694,1,47,15,157,16384,2,0
97,1,0,2.233,0,6,9,69.72458430749538,71.01844295318877,pobre,basal,2,0,665.5,1,51,16,157,16385,6,0
98,1,0,2.233,,,9,69.72458430749538,71.01844295318877,pobre,basal,2,0,665.5,1,51,17,157,16385,6,0
97,1,0,2.233,1,5,9,69.72458430749538,71.01844295318877,pobre,basal,2,0,665.5,1,51,15,157,16386,5,1
98,1,0,2.233,,,9,69.72458430749538,71.01844295318877,pobre,basal,2,0,665.5,1,51,16,157,16386,5,1
97,0,0,2.233,1,2,9,69.72458430749538,71.01844295318877,pobre,basal,2,0,665.5,1,51,14,157,16387,2,1
98,0,0,2.233,1,3,9,69.72458430749538,71.01844295318877,pobre,basal,2,0,665.5,1,51,15,157,16387,2,1
97,0,0,2.233,1,2,9,69.72458430749538,71.01844295318877,pobre,basal,2,0,665.5,1,51,13,157,16388,2,1
98,0,0,2.233,1,3,9,69.72458430749538,71.01844295318877,pobre,basal,2,0,665.5,1,51,14,157,16388,2,1
97,0,0,2.233,1,2,9,69.72458430749538,71.01844295318877,pobre,basal,2,0,665.5,1,51,10,157,16389,2,1
98,0,0,2.233,1,3,9,69.72458430749538,71.01844295318877,pobre,basal,2,0,665.5,1,51,11,157,16389,2,1
97,0,0,2.233,1,1,5,69.72458430749538,71.01844295318877,pobre,basal,6,600,605,1,31,8,157,16390,1,1
98,0,0,2.233,1,2,5,69.72458430749538,71.01844295318877,pobre,basal,6,600,605,1,31,9,157,16390,1,1
97,1,0,2.233,0,6,3,69.72458430749538,71.01844295318877,pobre,basal,0,0,736.5,1,58,15,157,16391,6,0
98,1,0,2.233,,,3,69.72458430749538,71.01844295318877,pobre,basal,0,0,736.5,1,58,16,157,16391,6,0
97,0,0,2.233,1,3,6,69.72458430749538,71.01844295318877,pobre,basal,6,0,548,1,33,11,157,16392,3,1
98,0,0,2.233,1,4,6,69.72458430749538,71.01844295318877,pobre,basal,6,0,548,1,33,12,157,16392,3,1
97,1,0,2.233,1,1,6,69.72458430749538,71.01844295318877,pobre,basal,6,0,548,1,33,7,157,16393,1,1
98,1,0,2.233,1,2,6,69.72458430749538,71.01844295318877,pobre,basal,6,0,548,1,33,8,157,16393,1,1
97,1,0,2.233,1,1,6,69.72458430749538,71.01844295318877,pobre,basal,2,625,639,1,29,7,157,16394,1,1
98,1,0,2.233,,,6,69.72458430749538,71.01844295318877,pobre,basal,2,625,639,1,29,8,157,16394,1,1
97,1,0,2.233,1,1,6,69.72458430749538,71.01844295318877,pobre,basal,2,625,639,1,29,6,157,16395,1,1
98,1,0,2.233,,,6,69.72458430749538,71.01844295318877,pobre,basal,2,625,639,1,29,7,157,16395,1,1
97,0,0,2.233,0,6,6,69.72458430749538,71.01844295318877,no pobre,basal,4,3500,722,1,35,14,157,16396,6,0
98,0,0,2.233,0,6,6,69.72458430749538,71.01844295318877,no pobre,basal,4,3500,722,1,35,15,157,16396,6,0
97,0,0,2.233,1,4,6,69.72458430749538,71.01844295318877,no pobre,basal,4,3500,722,1,35,12,157,16397,4,1
98,0,0,2.233,1,5,6,69.72458430749538,71.01844295318877,no pobre,basal,4,3500,722,1,35,13,157,16397,4,1
97,1,0,2.233,1,2,6,69.72458430749538,71.01844295318877,no pobre,basal,4,3500,722,1,35,10,157,16398,2,1
98,1,0,2.233,1,3,6,69.72458430749538,71.01844295318877,no pobre,basal,4,3500,722,1,35,11,157,16398,2,1
97,1,0,2.233,0,6,10,69.72458430749538,71.01844295318877,pobre,basal,0,0,527.5,1,59,14,157,16399,6,0
98,1,0,2.233,0,6,10,69.72458430749538,71.01844295318877,pobre,basal,0,0,527.5,1,59,15,157,16399,6,0
97,0,0,2.233,1,3,10,69.72458430749538,71.01844295318877,pobre,basal,0,0,527.5,1,59,12,157,16400,3,1
98,0,0,2.233,1,4,10,69.72458430749538,71.01844295318877,pobre,basal,0,0,527.5,1,59,13,157,16400,3,1
97,0,0,2.233,1,2,10,69.72458430749538,71.01844295318877,pobre,basal,0,0,527.5,1,59,11,157,16401,2,1
98,0,0,2.233,1,3,10,69.72458430749538,71.01844295318877,pobre,basal,0,0,527.5,1,59,12,157,16401,2,1
97,1,0,2.233,1,2,10,69.72458430749538,71.01844295318877,pobre,basal,0,0,527.5,1,59,8,157,16402,2,1
98,1,0,2.233,1,1,10,69.72458430749538,71.01844295318877,pobre,basal,0,0,527.5,1,59,9,157,16402,2,1
97,1,0,2.233,1,0,10,69.72458430749538,71.01844295318877,pobre,basal,0,0,527.5,1,59,6,157,16403,0,1
98,1,0,2.233,1,1,10,69.72458430749538,71.01844295318877,pobre,basal,0,0,527.5,1,59,7,157,16403,0,1
97,1,0,2.233,0,3,10,69.72458430749538,71.01844295318877,pobre,basal,0,600,553.85999,1,49,16,157,16404,3,0
98,1,0,2.233,,,10,69.72458430749538,71.01844295318877,pobre,basal,0,600,553.85999,1,49,17,157,16404,3,0
97,1,0,2.233,0,5,10,69.72458430749538,71.01844295318877,pobre,basal,0,600,553.85999,1,49,14,157,16405,5,0
98,1,0,2.233,0,5,10,69.72458430749538,71.01844295318877,pobre,basal,0,600,553.85999,1,49,15,157,16405,5,0
97,0,0,2.233,1,3,10,69.72458430749538,71.01844295318877,pobre,basal,0,600,553.85999,1,49,11,157,16406,3,1
98,0,0,2.233,1,4,10,69.72458430749538,71.01844295318877,pobre,basal,0,600,553.85999,1,49,12,157,16406,3,1
97,1,0,2.233,1,2,10,69.72458430749538,71.01844295318877,pobre,basal,0,600,553.85999,1,49,9,157,16407,2,1
98,1,0,2.233,1,3,10,69.72458430749538,71.01844295318877,pobre,basal,0,600,553.85999,1,49,10,157,16407,2,1
97,1,0,2.233,1,1,10,69.72458430749538,71.01844295318877,pobre,basal,0,600,553.85999,1,49,7,157,16408,1,1
98,1,0,2.233,1,2,10,69.72458430749538,71.01844295318877,pobre,basal,0,600,553.85999,1,49,8,157,16408,1,1
97,0,0,2.233,1,0,10,69.72458430749538,71.01844295318877,pobre,basal,0,600,553.85999,1,49,6,157,16409,0,1
98,0,0,2.233,1,1,10,69.72458430749538,71.01844295318877,pobre,basal,0,600,553.85999,1,49,7,157,16409,0,1
97,0,0,2.233,0,6,2,69.72458430749538,71.01844295318877,pobre,basal,6,600,640,1,22,16,157,16410,6,0
98,0,0,2.233,,,2,69.72458430749538,71.01844295318877,pobre,basal,6,600,640,1,22,17,157,16410,6,0
97,0,0,2.233,0,4,8,69.72458430749538,71.01844295318877,pobre,basal,0,416.66666,651,1,53,15,157,16411,4,0
98,0,0,2.233,0,5,8,69.72458430749538,71.01844295318877,pobre,basal,0,416.66666,651,1,53,16,157,16411,4,0
97,0,0,2.233,0,4,8,69.72458430749538,71.01844295318877,pobre,basal,0,416.66666,651,1,53,12,157,16412,4,0
98,0,0,2.233,1,5,8,69.72458430749538,71.01844295318877,pobre,basal,0,416.66666,651,1,53,13,157,16412,4,0
97,1,0,2.233,0,2,8,69.72458430749538,71.01844295318877,pobre,basal,0,416.66666,651,1,53,10,157,16413,2,0
98,1,0,2.233,1,2,8,69.72458430749538,71.01844295318877,pobre,basal,0,416.66666,651,1,53,11,157,16413,2,0
97,1,0,2.233,,5,14,69.72458430749538,71.01844295318877,pobre,basal,2,625,387,1,47,16,157,16414,5,
98,1,0,2.233,,,14,69.72458430749538,71.01844295318877,pobre,basal,2,625,387,1,47,17,157,16414,5,
97,0,0,2.233,,7,14,69.72458430749538,71.01844295318877,pobre,basal,2,625,387,1,47,14,157,16415,7,
98,0,0,2.233,0,2,14,69.72458430749538,71.01844295318877,pobre,basal,2,625,387,1,47,15,157,16415,7,
97,0,0,2.233,,6,14,69.72458430749538,71.01844295318877,pobre,basal,2,625,387,1,47,13,157,16416,6,
98,0,0,2.233,1,3,14,69.72458430749538,71.01844295318877,pobre,basal,2,625,387,1,47,14,157,16416,6,
97,1,0,2.233,,5,14,69.72458430749538,71.01844295318877,pobre,basal,2,625,387,1,47,11,157,16417,5,
98,1,0,2.233,1,2,14,69.72458430749538,71.01844295318877,pobre,basal,2,625,387,1,47,12,157,16417,5,
97,1,0,2.233,,4,14,69.72458430749538,71.01844295318877,pobre,basal,2,625,387,1,47,10,157,16418,4,
98,1,0,2.233,1,4,14,69.72458430749538,71.01844295318877,pobre,basal,2,625,387,1,47,11,157,16418,4,
97,0,0,2.233,,2,14,69.72458430749538,71.01844295318877,pobre,basal,2,625,387,1,47,7,157,16419,2,
98,0,0,2.233,1,3,14,69.72458430749538,71.01844295318877,pobre,basal,2,625,387,1,47,8,157,16419,2,
97,0,0,2.233,0,6,9,69.72458430749538,71.01844295318877,pobre,basal,3,760,406,1,35,15,157,16420,6,0
98,0,0,2.233,0,6,9,69.72458430749538,71.01844295318877,pobre,basal,3,760,406,1,35,16,157,16420,6,0
97,1,0,2.233,0,3,9,69.72458430749538,71.01844295318877,pobre,basal,3,760,406,1,35,13,157,16421,3,0
98,1,0,2.233,0,4,9,69.72458430749538,71.01844295318877,pobre,basal,3,760,406,1,35,14,157,16421,3,0
97,0,0,2.233,1,3,9,69.72458430749538,71.01844295318877,pobre,basal,3,760,406,1,35,11,157,16422,3,1
98,0,0,2.233,1,3,9,69.72458430749538,71.01844295318877,pobre,basal,3,760,406,1,35,12,157,16422,3,1
97,0,0,2.233,1,2,9,69.72458430749538,71.01844295318877,pobre,basal,3,760,406,1,35,8,157,16423,2,1
98,0,0,2.233,1,2,9,69.72458430749538,71.01844295318877,pobre,basal,3,760,406,1,35,9,157,16423,2,1
97,0,0,2.233,1,9,10,69.72458430749538,71.01844295318877,pobre,basal,0,750,478,1,50,16,157,16424,9,1
98,0,0,2.233,,,10,69.72458430749538,71.01844295318877,pobre,basal,0,750,478,1,50,17,157,16424,9,1
97,0,0,2.233,1,6,10,69.72458430749538,71.01844295318877,pobre,basal,0,750,478,1,50,14,157,16425,6,1
98,0,0,2.233,1,5,10,69.72458430749538,71.01844295318877,pobre,basal,0,750,478,1,50,15,157,16425,6,1
97,0,0,2.233,1,2,10,69.72458430749538,71.01844295318877,pobre,basal,0,750,478,1,50,9,157,16426,2,1
98,0,0,2.233,1,3,10,69.72458430749538,71.01844295318877,pobre,basal,0,750,478,1,50,10,157,16426,2,1
97,1,0,2.233,1,4,10,69.72458430749538,71.01844295318877,pobre,basal,0,750,478,1,50,12,157,16427,4,1
98,1,0,2.233,1,4,10,69.72458430749538,71.01844295318877,pobre,basal,0,750,478,1,50,13,157,16427,4,1
97,1,0,2.233,1,1,10,69.72458430749538,71.01844295318877,pobre,basal,0,750,478,1,50,8,157,16428,1,1
98,1,0,2.233,1,2,10,69.72458430749538,71.01844295318877,pobre,basal,0,750,478,1,50,9,157,16428,1,1
97,1,0,2.233,1,3,5,69.72458430749538,71.01844295318877,pobre,basal,3,625,665.5,1,27,9,157,16429,3,1
98,1,0,2.233,1,2,5,69.72458430749538,71.01844295318877,pobre,basal,3,625,665.5,1,27,10,157,16429,3,1
97,0,0,2.233,1,1,5,69.72458430749538,71.01844295318877,pobre,basal,3,625,665.5,1,27,7,157,16430,1,1
98,0,0,2.233,1,1,5,69.72458430749538,71.01844295318877,pobre,basal,3,625,665.5,1,27,8,157,16430,1,1
97,1,0,0,1,3,7,105.0539879604575,105.0539879604575,pobre,basal,4,1250,500,1,30,11,146,16431,3,1
98,1,0,0,1,4,7,105.0539879604575,105.0539879604575,pobre,basal,4,1250,500,1,30,12,146,16431,3,1
97,1,0,0,1,3,7,105.0539879604575,105.0539879604575,pobre,basal,4,1250,500,1,30,8,146,16432,3,1
